# ---------------------------------- WARNING ----------------------------------------						
# Some of the data that you have obtained from this U.S. Geological Survey database may not 						
# have received Director's approval.  Any such data values are qualified as provisional and 						
# are subject to revision.  Provisional data are released on the condition that neither the 						
# USGS nor the United States Government may be held liable for any damages resulting from its use.						
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.						
#						
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output						
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals						
#						
# Contact:   gs-w_support_nwisweb@usgs.gov						
# retrieved: 2024-12-02 03:09:35 -05:00 (nadww01)						
#						
# Data for the following 1 site(s) are contained in this file						
USGS	14144700	3/22/2019	18:00	PDT	156000	A
USGS	14144700	3/22/2019	19:00	PDT	157000	A
USGS	14144700	3/22/2019	20:00	PDT	159000	A
USGS	14144700	3/22/2019	21:00	PDT	160000	A
USGS	14144700	3/22/2019	22:00	PDT	161000	A
USGS	14144700	3/22/2019	23:00	PDT	163000	A
USGS	14144700	3/23/2019	0:00	PDT	164000	A
USGS	14144700	3/23/2019	1:00	PDT	166000	A
USGS	14144700	3/23/2019	2:00	PDT	167000	A
USGS	14144700	3/23/2019	3:00	PDT	169000	A
USGS	14144700	3/23/2019	4:00	PDT	170000	A
USGS	14144700	3/23/2019	5:00	PDT	171000	A
USGS	14144700	3/23/2019	6:00	PDT	172000	A
USGS	14144700	3/23/2019	7:00	PDT	174000	A
USGS	14144700	3/23/2019	8:00	PDT	175000	A
USGS	14144700	3/23/2019	9:00	PDT	176000	A
USGS	14144700	3/23/2019	10:00	PDT	177000	A
USGS	14144700	3/23/2019	11:00	PDT	178000	A
USGS	14144700	3/23/2019	12:00	PDT	179000	A
USGS	14144700	3/23/2019	13:00	PDT	179000	A
USGS	14144700	3/23/2019	14:00	PDT	180000	A
USGS	14144700	3/23/2019	15:00	PDT	181000	A
USGS	14144700	3/23/2019	16:00	PDT	181000	A
USGS	14144700	3/23/2019	17:00	PDT	182000	A
USGS	14144700	3/23/2019	18:00	PDT	182000	A
USGS	14144700	3/23/2019	19:00	PDT	182000	A
USGS	14144700	3/23/2019	20:00	PDT	183000	A
USGS	14144700	3/23/2019	21:00	PDT	183000	A
USGS	14144700	3/23/2019	22:00	PDT	183000	A
USGS	14144700	3/23/2019	23:00	PDT	183000	A
USGS	14144700	3/24/2019	0:00	PDT	183000	A
USGS	14144700	3/24/2019	1:00	PDT	183000	A
USGS	14144700	3/24/2019	2:00	PDT	183000	A
USGS	14144700	3/24/2019	3:00	PDT	183000	A
USGS	14144700	3/24/2019	4:00	PDT	183000	A
USGS	14144700	3/24/2019	5:00	PDT	183000	A
USGS	14144700	3/24/2019	6:00	PDT	183000	A
USGS	14144700	3/24/2019	7:00	PDT	183000	A
USGS	14144700	3/24/2019	8:00	PDT	183000	A
USGS	14144700	3/24/2019	9:00	PDT	183000	A
USGS	14144700	3/24/2019	10:00	PDT	183000	A
USGS	14144700	3/24/2019	11:00	PDT	182000	A
USGS	14144700	3/24/2019	12:00	PDT	182000	A
USGS	14144700	3/24/2019	13:00	PDT	182000	A
USGS	14144700	3/24/2019	14:00	PDT	182000	A
USGS	14144700	3/24/2019	15:00	PDT	182000	A
USGS	14144700	3/24/2019	16:00	PDT	182000	A
USGS	14144700	3/24/2019	17:00	PDT	182000	A
USGS	14144700	3/24/2019	18:00	PDT	182000	A
USGS	14144700	3/24/2019	19:00	PDT	182000	A
USGS	14144700	3/24/2019	20:00	PDT	182000	A
USGS	14144700	3/24/2019	21:00	PDT	183000	A
USGS	14144700	3/24/2019	22:00	PDT	183000	A
USGS	14144700	3/24/2019	23:00	PDT	183000	A
USGS	14144700	3/25/2019	0:00	PDT	183000	A
USGS	14144700	3/25/2019	1:00	PDT	183000	A
USGS	14144700	3/25/2019	2:00	PDT	183000	A
USGS	14144700	3/25/2019	3:00	PDT	184000	A
USGS	14144700	3/25/2019	4:00	PDT	184000	A
USGS	14144700	3/25/2019	5:00	PDT	184000	A
USGS	14144700	3/25/2019	6:00	PDT	185000	A
USGS	14144700	3/25/2019	7:00	PDT	185000	A
USGS	14144700	3/25/2019	8:00	PDT	185000	A
USGS	14144700	3/25/2019	9:00	PDT	186000	A
USGS	14144700	3/25/2019	10:00	PDT	186000	A
USGS	14144700	3/25/2019	11:00	PDT	186000	A
USGS	14144700	3/25/2019	12:00	PDT	187000	A
USGS	14144700	3/25/2019	13:00	PDT	187000	A
USGS	14144700	3/25/2019	14:00	PDT	187000	A
USGS	14144700	3/25/2019	15:00	PDT	188000	A
USGS	14144700	3/25/2019	16:00	PDT	188000	A
USGS	14144700	3/25/2019	17:00	PDT	188000	A
USGS	14144700	3/25/2019	18:00	PDT	189000	A
USGS	14144700	3/25/2019	19:00	PDT	189000	A
USGS	14144700	3/25/2019	20:00	PDT	190000	A
USGS	14144700	3/25/2019	21:00	PDT	190000	A
USGS	14144700	3/25/2019	22:00	PDT	190000	A
USGS	14144700	3/25/2019	23:00	PDT	191000	A
USGS	14144700	3/26/2019	0:00	PDT	191000	A
USGS	14144700	3/26/2019	1:00	PDT	191000	A
USGS	14144700	3/26/2019	2:00	PDT	192000	A
USGS	14144700	3/26/2019	3:00	PDT	192000	A
USGS	14144700	3/26/2019	4:00	PDT	192000	A
USGS	14144700	3/26/2019	5:00	PDT	193000	A
USGS	14144700	3/26/2019	6:00	PDT	193000	A
USGS	14144700	3/26/2019	7:00	PDT	193000	A
USGS	14144700	3/26/2019	8:00	PDT	194000	A
USGS	14144700	3/26/2019	9:00	PDT	194000	A
USGS	14144700	3/26/2019	10:00	PDT	194000	A
USGS	14144700	3/26/2019	11:00	PDT	194000	A
USGS	14144700	3/26/2019	12:00	PDT	195000	A
USGS	14144700	3/26/2019	13:00	PDT	195000	A
USGS	14144700	3/26/2019	14:00	PDT	195000	A
USGS	14144700	3/26/2019	15:00	PDT	196000	A
USGS	14144700	3/26/2019	16:00	PDT	196000	A
USGS	14144700	3/26/2019	17:00	PDT	196000	A
USGS	14144700	3/26/2019	18:00	PDT	196000	A
USGS	14144700	3/26/2019	19:00	PDT	197000	A
USGS	14144700	3/26/2019	20:00	PDT	197000	A
USGS	14144700	3/26/2019	21:00	PDT	197000	A
USGS	14144700	3/26/2019	22:00	PDT	197000	A
USGS	14144700	3/26/2019	23:00	PDT	198000	A
USGS	14144700	3/27/2019	0:00	PDT	198000	A
USGS	14144700	3/27/2019	1:00	PDT	198000	A
USGS	14144700	3/27/2019	2:00	PDT	198000	A
USGS	14144700	3/27/2019	3:00	PDT	198000	A
USGS	14144700	3/27/2019	4:00	PDT	198000	A
USGS	14144700	3/27/2019	5:00	PDT	198000	A
USGS	14144700	3/27/2019	6:00	PDT	199000	A
USGS	14144700	3/27/2019	7:00	PDT	199000	A
USGS	14144700	3/27/2019	8:00	PDT	199000	A
USGS	14144700	3/27/2019	9:00	PDT	199000	A
USGS	14144700	3/27/2019	10:00	PDT	199000	A
USGS	14144700	3/27/2019	11:00	PDT	199000	A
USGS	14144700	3/27/2019	12:00	PDT	198000	A
USGS	14144700	3/27/2019	13:00	PDT	198000	A
USGS	14144700	3/27/2019	14:00	PDT	198000	A
USGS	14144700	3/27/2019	15:00	PDT	198000	A
USGS	14144700	3/27/2019	16:00	PDT	198000	A
USGS	14144700	3/27/2019	17:00	PDT	198000	A
USGS	14144700	3/27/2019	18:00	PDT	197000	A
USGS	14144700	3/27/2019	19:00	PDT	197000	A
USGS	14144700	3/27/2019	20:00	PDT	197000	A
USGS	14144700	3/27/2019	21:00	PDT	196000	A
USGS	14144700	3/27/2019	22:00	PDT	196000	A
USGS	14144700	3/27/2019	23:00	PDT	195000	A
USGS	14144700	3/28/2019	0:00	PDT	195000	A
USGS	14144700	3/28/2019	1:00	PDT	195000	A
USGS	14144700	3/28/2019	2:00	PDT	194000	A
USGS	14144700	3/28/2019	3:00	PDT	194000	A
USGS	14144700	3/28/2019	4:00	PDT	193000	A
USGS	14144700	3/28/2019	5:00	PDT	193000	A
USGS	14144700	3/28/2019	6:00	PDT	192000	A
USGS	14144700	3/28/2019	7:00	PDT	192000	A
USGS	14144700	3/28/2019	8:00	PDT	191000	A
USGS	14144700	3/28/2019	9:00	PDT	191000	A
USGS	14144700	3/28/2019	10:00	PDT	191000	A
USGS	14144700	3/28/2019	11:00	PDT	190000	A
USGS	14144700	3/28/2019	12:00	PDT	190000	A
USGS	14144700	3/28/2019	13:00	PDT	189000	A
USGS	14144700	3/28/2019	14:00	PDT	189000	A
USGS	14144700	3/28/2019	15:00	PDT	189000	A
USGS	14144700	3/28/2019	16:00	PDT	189000	A
USGS	14144700	3/28/2019	17:00	PDT	188000	A
USGS	14144700	3/28/2019	18:00	PDT	188000	A
USGS	14144700	3/28/2019	19:00	PDT	188000	A
USGS	14144700	3/28/2019	20:00	PDT	188000	A
USGS	14144700	3/28/2019	21:00	PDT	188000	A
USGS	14144700	3/28/2019	22:00	PDT	188000	A
USGS	14144700	3/28/2019	23:00	PDT	188000	A
USGS	14144700	3/29/2019	0:00	PDT	188000	A
USGS	14144700	3/29/2019	1:00	PDT	188000	A
USGS	14144700	3/29/2019	2:00	PDT	188000	A
USGS	14144700	3/29/2019	3:00	PDT	188000	A
USGS	14144700	3/29/2019	4:00	PDT	188000	A
USGS	14144700	3/29/2019	5:00	PDT	188000	A
USGS	14144700	3/29/2019	6:00	PDT	188000	A
USGS	14144700	3/29/2019	7:00	PDT	188000	A
USGS	14144700	3/29/2019	8:00	PDT	188000	A
USGS	14144700	3/29/2019	9:00	PDT	188000	A
USGS	14144700	3/29/2019	10:00	PDT	189000	A
USGS	14144700	3/29/2019	11:00	PDT	189000	A
USGS	14144700	3/29/2019	12:00	PDT	189000	A
USGS	14144700	3/29/2019	13:00	PDT	189000	A
USGS	14144700	3/29/2019	14:00	PDT	189000	A
USGS	14144700	3/29/2019	15:00	PDT	190000	A
USGS	14144700	3/29/2019	16:00	PDT	190000	A
USGS	14144700	3/29/2019	17:00	PDT	190000	A
USGS	14144700	3/29/2019	18:00	PDT	190000	A
USGS	14144700	3/29/2019	19:00	PDT	191000	A
USGS	14144700	3/29/2019	20:00	PDT	191000	A
USGS	14144700	3/29/2019	21:00	PDT	191000	A
USGS	14144700	3/29/2019	22:00	PDT	191000	A
USGS	14144700	3/29/2019	23:00	PDT	191000	A
USGS	14144700	3/30/2019	0:00	PDT	191000	A
USGS	14144700	3/30/2019	1:00	PDT	192000	A
USGS	14144700	3/30/2019	2:00	PDT	192000	A
USGS	14144700	3/30/2019	3:00	PDT	192000	A
USGS	14144700	3/30/2019	4:00	PDT	192000	A
USGS	14144700	3/30/2019	5:00	PDT	192000	A
USGS	14144700	3/30/2019	6:00	PDT	192000	A
USGS	14144700	3/30/2019	7:00	PDT	192000	A
USGS	14144700	3/30/2019	8:00	PDT	192000	A
USGS	14144700	3/30/2019	9:00	PDT	192000	A
USGS	14144700	3/30/2019	10:00	PDT	192000	A
USGS	14144700	3/30/2019	11:00	PDT	192000	A
USGS	14144700	3/30/2019	12:00	PDT	191000	A
USGS	14144700	3/30/2019	13:00	PDT	191000	A
USGS	14144700	3/30/2019	14:00	PDT	191000	A
USGS	14144700	3/30/2019	15:00	PDT	191000	A
USGS	14144700	3/30/2019	16:00	PDT	191000	A
USGS	14144700	3/30/2019	17:00	PDT	190000	A
USGS	14144700	3/30/2019	18:00	PDT	190000	A
USGS	14144700	3/30/2019	19:00	PDT	190000	A
USGS	14144700	3/30/2019	20:00	PDT	189000	A
USGS	14144700	3/30/2019	21:00	PDT	189000	A
USGS	14144700	3/30/2019	22:00	PDT	189000	A
USGS	14144700	3/30/2019	23:00	PDT	188000	A
USGS	14144700	3/31/2019	0:00	PDT	188000	A
USGS	14144700	3/31/2019	1:00	PDT	188000	A
USGS	14144700	3/31/2019	2:00	PDT	187000	A
USGS	14144700	3/31/2019	3:00	PDT	187000	A
USGS	14144700	3/31/2019	4:00	PDT	187000	A
USGS	14144700	3/31/2019	5:00	PDT	187000	A
USGS	14144700	3/31/2019	6:00	PDT	186000	A
USGS	14144700	3/31/2019	7:00	PDT	186000	A
USGS	14144700	3/31/2019	8:00	PDT	186000	A
USGS	14144700	3/31/2019	9:00	PDT	186000	A
USGS	14144700	3/31/2019	10:00	PDT	186000	A
USGS	14144700	3/31/2019	11:00	PDT	185000	A
USGS	14144700	3/31/2019	12:00	PDT	185000	A
USGS	14144700	3/31/2019	13:00	PDT	185000	A
USGS	14144700	3/31/2019	14:00	PDT	185000	A
USGS	14144700	3/31/2019	15:00	PDT	185000	A
USGS	14144700	3/31/2019	16:00	PDT	185000	A
USGS	14144700	3/31/2019	17:00	PDT	185000	A
USGS	14144700	3/31/2019	18:00	PDT	185000	A
USGS	14144700	3/31/2019	19:00	PDT	185000	A
USGS	14144700	3/31/2019	20:00	PDT	185000	A
USGS	14144700	3/31/2019	21:00	PDT	185000	A
USGS	14144700	3/31/2019	22:00	PDT	185000	A
USGS	14144700	3/31/2019	23:00	PDT	186000	A
USGS	14144700	4/1/2019	0:00	PDT	186000	A
USGS	14144700	4/1/2019	1:00	PDT	186000	A
USGS	14144700	4/1/2019	2:00	PDT	186000	A
USGS	14144700	4/1/2019	3:00	PDT	186000	A
USGS	14144700	4/1/2019	4:00	PDT	186000	A
USGS	14144700	4/1/2019	5:00	PDT	186000	A
USGS	14144700	4/1/2019	6:00	PDT	186000	A
USGS	14144700	4/1/2019	7:00	PDT	186000	A
USGS	14144700	4/1/2019	8:00	PDT	186000	A
USGS	14144700	4/1/2019	9:00	PDT	185000	A
USGS	14144700	4/1/2019	10:00	PDT	185000	A
USGS	14144700	4/1/2019	11:00	PDT	185000	A
USGS	14144700	4/1/2019	12:00	PDT	185000	A
USGS	14144700	4/1/2019	13:00	PDT	184000	A
USGS	14144700	4/1/2019	14:00	PDT	184000	A
USGS	14144700	4/1/2019	15:00	PDT	184000	A
USGS	14144700	4/1/2019	16:00	PDT	183000	A
USGS	14144700	4/1/2019	17:00	PDT	183000	A
USGS	14144700	4/1/2019	18:00	PDT	182000	A
USGS	14144700	4/1/2019	19:00	PDT	182000	A
USGS	14144700	4/1/2019	20:00	PDT	181000	A
USGS	14144700	4/1/2019	21:00	PDT	181000	A
USGS	14144700	4/1/2019	22:00	PDT	180000	A
USGS	14144700	4/1/2019	23:00	PDT	179000	A
USGS	14144700	4/2/2019	0:00	PDT	179000	A
USGS	14144700	4/2/2019	1:00	PDT	178000	A
USGS	14144700	4/2/2019	2:00	PDT	177000	A
USGS	14144700	4/2/2019	3:00	PDT	176000	A
USGS	14144700	4/2/2019	4:00	PDT	176000	A
USGS	14144700	4/2/2019	5:00	PDT	175000	A
USGS	14144700	4/2/2019	6:00	PDT	174000	A
USGS	14144700	4/2/2019	7:00	PDT	173000	A
USGS	14144700	4/2/2019	8:00	PDT	173000	A
USGS	14144700	4/2/2019	9:00	PDT	172000	A
USGS	14144700	4/2/2019	10:00	PDT	171000	A
USGS	14144700	4/2/2019	11:00	PDT	170000	A
USGS	14144700	4/2/2019	12:00	PDT	170000	A
USGS	14144700	4/2/2019	13:00	PDT	169000	A
USGS	14144700	4/2/2019	14:00	PDT	168000	A
USGS	14144700	4/2/2019	15:00	PDT	168000	A
USGS	14144700	4/2/2019	16:00	PDT	167000	A
USGS	14144700	4/2/2019	17:00	PDT	166000	A
USGS	14144700	4/2/2019	18:00	PDT	165000	A
USGS	14144700	4/2/2019	19:00	PDT	165000	A
USGS	14144700	4/2/2019	20:00	PDT	164000	A
USGS	14144700	4/2/2019	21:00	PDT	163000	A
USGS	14144700	4/2/2019	22:00	PDT	163000	A
USGS	14144700	4/2/2019	23:00	PDT	162000	A
USGS	14144700	4/3/2019	0:00	PDT	162000	A
USGS	14144700	4/3/2019	1:00	PDT	161000	A
USGS	14144700	4/3/2019	2:00	PDT	160000	A
USGS	14144700	4/3/2019	3:00	PDT	160000	A
USGS	14144700	4/3/2019	4:00	PDT	159000	A
USGS	14144700	4/3/2019	5:00	PDT	159000	A
USGS	14144700	4/3/2019	6:00	PDT	158000	A
USGS	14144700	4/3/2019	7:00	PDT	157000	A
USGS	14144700	4/3/2019	8:00	PDT	157000	A
USGS	14144700	4/3/2019	9:00	PDT	156000	A
USGS	14144700	4/3/2019	10:00	PDT	156000	A
USGS	14144700	4/3/2019	11:00	PDT	155000	A
USGS	14144700	4/3/2019	12:00	PDT	155000	A
USGS	14144700	4/3/2019	13:00	PDT	154000	A
USGS	14144700	4/3/2019	14:00	PDT	154000	A
USGS	14144700	4/3/2019	15:00	PDT	154000	A
USGS	14144700	4/3/2019	16:00	PDT	153000	A
USGS	14144700	4/3/2019	17:00	PDT	153000	A
USGS	14144700	4/3/2019	18:00	PDT	153000	A
USGS	14144700	4/3/2019	19:00	PDT	153000	A
USGS	14144700	4/3/2019	20:00	PDT	152000	A
USGS	14144700	4/3/2019	21:00	PDT	152000	A
USGS	14144700	4/3/2019	22:00	PDT	152000	A
USGS	14144700	4/3/2019	23:00	PDT	152000	A
USGS	14144700	4/4/2019	0:00	PDT	152000	A
USGS	14144700	4/4/2019	1:00	PDT	152000	A
USGS	14144700	4/4/2019	2:00	PDT	152000	A
USGS	14144700	4/4/2019	3:00	PDT	153000	A
USGS	14144700	4/4/2019	4:00	PDT	153000	A
USGS	14144700	4/4/2019	5:00	PDT	153000	A
USGS	14144700	4/4/2019	6:00	PDT	153000	A
USGS	14144700	4/4/2019	7:00	PDT	154000	A
USGS	14144700	4/4/2019	8:00	PDT	154000	A
USGS	14144700	4/4/2019	9:00	PDT	155000	A
USGS	14144700	4/4/2019	10:00	PDT	155000	A
USGS	14144700	4/4/2019	11:00	PDT	156000	A
USGS	14144700	4/4/2019	12:00	PDT	156000	A
USGS	14144700	4/4/2019	13:00	PDT	157000	A
USGS	14144700	4/4/2019	14:00	PDT	158000	A
USGS	14144700	4/4/2019	15:00	PDT	158000	A
USGS	14144700	4/4/2019	16:00	PDT	159000	A
USGS	14144700	4/4/2019	17:00	PDT	160000	A
USGS	14144700	4/4/2019	18:00	PDT	160000	A
USGS	14144700	4/4/2019	19:00	PDT	161000	A
USGS	14144700	4/4/2019	20:00	PDT	162000	A
USGS	14144700	4/4/2019	21:00	PDT	162000	A
USGS	14144700	4/4/2019	22:00	PDT	163000	A
USGS	14144700	4/4/2019	23:00	PDT	164000	A
USGS	14144700	4/5/2019	0:00	PDT	165000	A
USGS	14144700	4/5/2019	1:00	PDT	165000	A
USGS	14144700	4/5/2019	2:00	PDT	166000	A
USGS	14144700	4/5/2019	3:00	PDT	167000	A
USGS	14144700	4/5/2019	4:00	PDT	167000	A
USGS	14144700	4/5/2019	5:00	PDT	168000	A
USGS	14144700	4/5/2019	6:00	PDT	169000	A
USGS	14144700	4/5/2019	7:00	PDT	170000	A
USGS	14144700	4/5/2019	8:00	PDT	171000	A
USGS	14144700	4/5/2019	9:00	PDT	171000	A
USGS	14144700	4/5/2019	10:00	PDT	172000	A
USGS	14144700	4/5/2019	11:00	PDT	173000	A
USGS	14144700	4/5/2019	12:00	PDT	174000	A
USGS	14144700	4/5/2019	13:00	PDT	175000	A
USGS	14144700	4/5/2019	14:00	PDT	176000	A
USGS	14144700	4/5/2019	15:00	PDT	177000	A
USGS	14144700	4/5/2019	16:00	PDT	178000	A
USGS	14144700	4/5/2019	17:00	PDT	179000	A
USGS	14144700	4/5/2019	18:00	PDT	180000	A
USGS	14144700	4/5/2019	19:00	PDT	181000	A
USGS	14144700	4/5/2019	20:00	PDT	182000	A
USGS	14144700	4/5/2019	21:00	PDT	183000	A
USGS	14144700	4/5/2019	22:00	PDT	184000	A
USGS	14144700	4/5/2019	23:00	PDT	185000	A
USGS	14144700	4/6/2019	0:00	PDT	186000	A
USGS	14144700	4/6/2019	1:00	PDT	187000	A
USGS	14144700	4/6/2019	2:00	PDT	189000	A
USGS	14144700	4/6/2019	3:00	PDT	190000	A
USGS	14144700	4/6/2019	4:00	PDT	191000	A
USGS	14144700	4/6/2019	5:00	PDT	192000	A
USGS	14144700	4/6/2019	6:00	PDT	194000	A
USGS	14144700	4/6/2019	7:00	PDT	195000	A
USGS	14144700	4/6/2019	8:00	PDT	196000	A
USGS	14144700	4/6/2019	9:00	PDT	197000	A
USGS	14144700	4/6/2019	10:00	PDT	198000	A
USGS	14144700	4/6/2019	11:00	PDT	200000	A
USGS	14144700	4/6/2019	12:00	PDT	201000	A
USGS	14144700	4/6/2019	13:00	PDT	202000	A
USGS	14144700	4/6/2019	14:00	PDT	203000	A
USGS	14144700	4/6/2019	15:00	PDT	204000	A
USGS	14144700	4/6/2019	16:00	PDT	205000	A
USGS	14144700	4/6/2019	17:00	PDT	207000	A
USGS	14144700	4/6/2019	18:00	PDT	208000	A
USGS	14144700	4/6/2019	19:00	PDT	209000	A
USGS	14144700	4/6/2019	20:00	PDT	210000	A
USGS	14144700	4/6/2019	21:00	PDT	211000	A
USGS	14144700	4/6/2019	22:00	PDT	212000	A
USGS	14144700	4/6/2019	23:00	PDT	213000	A
USGS	14144700	4/7/2019	0:00	PDT	214000	A
USGS	14144700	4/7/2019	1:00	PDT	215000	A
USGS	14144700	4/7/2019	2:00	PDT	215000	A
USGS	14144700	4/7/2019	3:00	PDT	216000	A
USGS	14144700	4/7/2019	4:00	PDT	217000	A
USGS	14144700	4/7/2019	5:00	PDT	218000	A
USGS	14144700	4/7/2019	6:00	PDT	219000	A
USGS	14144700	4/7/2019	7:00	PDT	220000	A
USGS	14144700	4/7/2019	8:00	PDT	220000	A
USGS	14144700	4/7/2019	9:00	PDT	221000	A
USGS	14144700	4/7/2019	10:00	PDT	222000	A
USGS	14144700	4/7/2019	11:00	PDT	223000	A
USGS	14144700	4/7/2019	12:00	PDT	223000	A
USGS	14144700	4/7/2019	13:00	PDT	224000	A
USGS	14144700	4/7/2019	14:00	PDT	225000	A
USGS	14144700	4/7/2019	15:00	PDT	226000	A
USGS	14144700	4/7/2019	16:00	PDT	226000	A
USGS	14144700	4/7/2019	17:00	PDT	227000	A
USGS	14144700	4/7/2019	18:00	PDT	228000	A
USGS	14144700	4/7/2019	19:00	PDT	228000	A
USGS	14144700	4/7/2019	20:00	PDT	229000	A
USGS	14144700	4/7/2019	21:00	PDT	230000	A
USGS	14144700	4/7/2019	22:00	PDT	231000	A
USGS	14144700	4/7/2019	23:00	PDT	232000	A
USGS	14144700	4/8/2019	0:00	PDT	232000	A
USGS	14144700	4/8/2019	1:00	PDT	233000	A
USGS	14144700	4/8/2019	2:00	PDT	234000	A
USGS	14144700	4/8/2019	3:00	PDT	235000	A
USGS	14144700	4/8/2019	4:00	PDT	236000	A
USGS	14144700	4/8/2019	5:00	PDT	237000	A
USGS	14144700	4/8/2019	6:00	PDT	238000	A
USGS	14144700	4/8/2019	7:00	PDT	239000	A
USGS	14144700	4/8/2019	8:00	PDT	240000	A
USGS	14144700	4/8/2019	9:00	PDT	241000	A
USGS	14144700	4/8/2019	10:00	PDT	242000	A
USGS	14144700	4/8/2019	11:00	PDT	243000	A
USGS	14144700	4/8/2019	12:00	PDT	244000	A
USGS	14144700	4/8/2019	13:00	PDT	245000	A
USGS	14144700	4/8/2019	14:00	PDT	246000	A
USGS	14144700	4/8/2019	15:00	PDT	247000	A
USGS	14144700	4/8/2019	16:00	PDT	248000	A
USGS	14144700	4/8/2019	17:00	PDT	250000	A
USGS	14144700	4/8/2019	18:00	PDT	251000	A
USGS	14144700	4/8/2019	19:00	PDT	252000	A
USGS	14144700	4/8/2019	20:00	PDT	253000	A
USGS	14144700	4/8/2019	21:00	PDT	255000	A
USGS	14144700	4/8/2019	22:00	PDT	256000	A
USGS	14144700	4/8/2019	23:00	PDT	258000	A
USGS	14144700	4/9/2019	0:00	PDT	259000	A
USGS	14144700	4/9/2019	1:00	PDT	260000	A
USGS	14144700	4/9/2019	2:00	PDT	262000	A
USGS	14144700	4/9/2019	3:00	PDT	264000	A
USGS	14144700	4/9/2019	4:00	PDT	265000	A
USGS	14144700	4/9/2019	5:00	PDT	267000	A
USGS	14144700	4/9/2019	6:00	PDT	268000	A
USGS	14144700	4/9/2019	7:00	PDT	270000	A
USGS	14144700	4/9/2019	8:00	PDT	272000	A
USGS	14144700	4/9/2019	9:00	PDT	274000	A
USGS	14144700	4/9/2019	10:00	PDT	276000	A
USGS	14144700	4/9/2019	11:00	PDT	278000	A
USGS	14144700	4/9/2019	12:00	PDT	280000	A
USGS	14144700	4/9/2019	13:00	PDT	282000	A
USGS	14144700	4/9/2019	14:00	PDT	284000	A
USGS	14144700	4/9/2019	15:00	PDT	286000	A
USGS	14144700	4/9/2019	16:00	PDT	289000	A
USGS	14144700	4/9/2019	17:00	PDT	291000	A
USGS	14144700	4/9/2019	18:00	PDT	293000	A
USGS	14144700	4/9/2019	19:00	PDT	296000	A
USGS	14144700	4/9/2019	20:00	PDT	298000	A
USGS	14144700	4/9/2019	21:00	PDT	301000	A
USGS	14144700	4/9/2019	22:00	PDT	304000	A
USGS	14144700	4/9/2019	23:00	PDT	306000	A
USGS	14144700	4/10/2019	0:00	PDT	309000	A
USGS	14144700	4/10/2019	1:00	PDT	311000	A
USGS	14144700	4/10/2019	2:00	PDT	314000	A
USGS	14144700	4/10/2019	3:00	PDT	317000	A
USGS	14144700	4/10/2019	4:00	PDT	320000	A
USGS	14144700	4/10/2019	5:00	PDT	322000	A
USGS	14144700	4/10/2019	6:00	PDT	325000	A
USGS	14144700	4/10/2019	7:00	PDT	328000	A
USGS	14144700	4/10/2019	8:00	PDT	330000	A
USGS	14144700	4/10/2019	9:00	PDT	333000	A
USGS	14144700	4/10/2019	10:00	PDT	335000	A
USGS	14144700	4/10/2019	11:00	PDT	338000	A
USGS	14144700	4/10/2019	12:00	PDT	340000	A
USGS	14144700	4/10/2019	13:00	PDT	342000	A
USGS	14144700	4/10/2019	14:00	PDT	345000	A
USGS	14144700	4/10/2019	15:00	PDT	347000	A
USGS	14144700	4/10/2019	16:00	PDT	349000	A
USGS	14144700	4/10/2019	17:00	PDT	351000	A
USGS	14144700	4/10/2019	18:00	PDT	353000	A
USGS	14144700	4/10/2019	19:00	PDT	355000	A
USGS	14144700	4/10/2019	20:00	PDT	357000	A
USGS	14144700	4/10/2019	21:00	PDT	358000	A
USGS	14144700	4/10/2019	22:00	PDT	360000	A
USGS	14144700	4/10/2019	23:00	PDT	361000	A
USGS	14144700	4/11/2019	0:00	PDT	363000	A
USGS	14144700	4/11/2019	1:00	PDT	364000	A
USGS	14144700	4/11/2019	2:00	PDT	365000	A
USGS	14144700	4/11/2019	3:00	PDT	366000	A
USGS	14144700	4/11/2019	4:00	PDT	367000	A
USGS	14144700	4/11/2019	5:00	PDT	368000	A
USGS	14144700	4/11/2019	6:00	PDT	368000	A
USGS	14144700	4/11/2019	7:00	PDT	369000	A
USGS	14144700	4/11/2019	8:00	PDT	370000	A
USGS	14144700	4/11/2019	9:00	PDT	370000	A
USGS	14144700	4/11/2019	10:00	PDT	370000	A
USGS	14144700	4/11/2019	11:00	PDT	370000	A
USGS	14144700	4/11/2019	12:00	PDT	371000	A
USGS	14144700	4/11/2019	13:00	PDT	371000	A
USGS	14144700	4/11/2019	14:00	PDT	371000	A
USGS	14144700	4/11/2019	15:00	PDT	370000	A
USGS	14144700	4/11/2019	16:00	PDT	370000	A
USGS	14144700	4/11/2019	17:00	PDT	370000	A
USGS	14144700	4/11/2019	18:00	PDT	370000	A
USGS	14144700	4/11/2019	19:00	PDT	369000	A
USGS	14144700	4/11/2019	20:00	PDT	369000	A
USGS	14144700	4/11/2019	21:00	PDT	368000	A
USGS	14144700	4/11/2019	22:00	PDT	368000	A
USGS	14144700	4/11/2019	23:00	PDT	367000	A
USGS	14144700	4/12/2019	0:00	PDT	366000	A
